,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
1285,2018-02,서귀포시,동홍동,식음료,653,28216000,16226998.8
1288,2018-02,서귀포시,동홍동,식음료,1740,18970050,16226998.8
1297,2018-02,서귀포시,동홍동,식음료,991,86848500,16226998.8
1299,2018-02,서귀포시,동홍동,식음료,721,25948200,16226998.8
1461,2018-02,서귀포시,예래동,식음료,362,10930000,7274625.797
1465,2018-02,서귀포시,예래동,식음료,2359,30309200,7274625.797
1173,2018-02,서귀포시,남원읍,식음료,131,2981000,13128211.65
1466,2018-02,서귀포시,예래동,식음료,9209,681363110,7274625.797
1630,2018-02,서귀포시,효돈동,식음료,33,3326000,3691113.858
1631,2018-02,서귀포시,효돈동,식음료,701,17392000,3691113.858
1635,2018-02,서귀포시,효돈동,식음료,431,4157160,3691113.858
1636,2018-02,서귀포시,효돈동,식음료,2123,107941426,3691113.858
1639,2018-02,제주시,건입동,식음료,216,7911060,9867498.851
1643,2018-02,제주시,건입동,식음료,535,6578640,9867498.851
1653,2018-02,제주시,건입동,식음료,845,88905100,9867498.851
1655,2018-02,제주시,건입동,식음료,370,9899000,9867498.851
1659,2018-02,제주시,건입동,식음료,1161,17347650,9867498.851
1660,2018-02,제주시,건입동,식음료,10003,528045072,9867498.851
1669,2018-02,제주시,구좌읍,식음료,19,650000,12646801.62
1672,2018-02,제주시,구좌읍,식음료,1874,35834950,12646801.62
1621,2018-02,서귀포시,효돈동,식음료,217,3108800,3691113.858
1683,2018-02,제주시,구좌읍,식음료,610,28531000,12646801.62
1689,2018-02,제주시,구좌읍,식음료,215,7817700,12646801.62
1690,2018-02,제주시,구좌읍,식음료,15517,576534101,12646801.62
1700,2018-02,제주시,노형동,식음료,3261,99548610,50212724.54
1704,2018-02,제주시,노형동,식음료,10568,104461840,50212724.54
1715,2018-02,제주시,노형동,식음료,4795,336867540,50212724.54
1718,2018-02,제주시,노형동,식음료,3465,121025700,50212724.54
1722,2018-02,제주시,노형동,식음료,14171,198695950,50212724.54
1723,2018-02,제주시,노형동,식음료,64713,3048910043,50212724.54
1730,2018-02,제주시,도두동,식음료,1,51000,3303408.328
1731,2018-02,제주시,도두동,식음료,858,11272960,3303408.328
1741,2018-02,제주시,도두동,식음료,1005,116615500,3303408.328
1743,2018-02,제주시,도두동,식음료,118,2562500,3303408.328
1685,2018-02,제주시,구좌읍,식음료,402,12125500,12646801.62
1615,2018-02,서귀포시,표선면,식음료,8766,479019650,9594845.562
1751,2018-02,제주시,봉개동,식음료,394,10489600,4525419.608
1610,2018-02,서귀포시,표선면,식음료,457,13362500,9594845.562
1614,2018-02,서귀포시,표선면,식음료,936,18542350,9594845.562
1475,2018-02,서귀포시,정방동,식음료,732,46371526,4397784.603
1479,2018-02,서귀포시,정방동,식음료,3289,44651770,4397784.603
1490,2018-02,서귀포시,정방동,식음료,4295,385973250,4397784.603
1492,2018-02,서귀포시,정방동,식음료,2145,71720900,4397784.603
1495,2018-02,서귀포시,정방동,식음료,6758,87880438,4397784.603
1496,2018-02,서귀포시,정방동,식음료,29684,1472234533,4397784.603
1504,2018-02,서귀포시,중문동,식음료,485,21933000,7984257.047999999
1519,2018-02,서귀포시,중문동,식음료,551,93852900,7984257.047999999
1522,2018-02,서귀포시,중문동,식음료,1034,35577750,7984257.047999999
1526,2018-02,서귀포시,중문동,식음료,1512,22159160,7984257.047999999
1527,2018-02,서귀포시,중문동,식음료,13677,709842850,7984257.047999999
1535,2018-02,서귀포시,중앙동,식음료,732,46371526,4605460.221
1509,2018-02,서귀포시,중문동,식음료,354,2319720,7984257.047999999
1550,2018-02,서귀포시,중앙동,식음료,4295,385973250,4605460.221
1539,2018-02,서귀포시,중앙동,식음료,3289,44651770,4605460.221
1598,2018-02,서귀포시,표선면,식음료,838,10074240,9594845.562
1595,2018-02,서귀포시,표선면,식음료,72,1931000,9594845.562
1587,2018-02,서귀포시,천지동,식음료,35382,1706344633,7478481.719
1582,2018-02,서귀포시,천지동,식음료,2794,88670436,7478481.719
1580,2018-02,서귀포시,천지동,식음료,4318,387392250,7478481.719
1586,2018-02,서귀포시,천지동,식음료,7104,93858938,7478481.719
1608,2018-02,서귀포시,표선면,식음료,689,96591000,9594845.562
1564,2018-02,서귀포시,천지동,식음료,1405,61608826,7478481.719
1556,2018-02,서귀포시,중앙동,식음료,29684,1472234533,4605460.221
1555,2018-02,서귀포시,중앙동,식음료,6758,87880438,4605460.221
1552,2018-02,서귀포시,중앙동,식음료,2145,71720900,4605460.221
1569,2018-02,서귀포시,천지동,식음료,4382,55524570,7478481.719
3115,2018-03,제주시,오라동,식음료,184,6157500,18740739.8
3131,2018-03,제주시,오라동,식음료,363,11237500,18740739.8
3129,2018-03,제주시,오라동,식음료,120,21654200,18740739.8
3118,2018-03,제주시,오라동,식음료,2335,31522140,18740739.8
3107,2018-03,제주시,연동,식음료,82623,4171758786,53699494.59
3072,2018-03,제주시,애월읍,식음료,32930,1342696211,41323045.96
3102,2018-03,제주시,연동,식음료,5748,202850660,53699494.59
3098,2018-03,제주시,연동,식음료,4407,379630599,53699494.59
3087,2018-03,제주시,연동,식음료,8759,104954420,53699494.59
3082,2018-03,제주시,연동,식음료,2850,150580578,53699494.59
3135,2018-03,제주시,오라동,식음료,21348,832332633,18740739.8
3106,2018-03,제주시,연동,식음료,2973,57306055,53699494.59
3141,2018-03,제주시,외도동,식음료,1222,29581900,9204741.07
3208,2018-03,제주시,용담2동,식음료,2087,162556450,17070618.96
3154,2018-03,제주시,외도동,식음료,532,44633700,9204741.07
3157,2018-03,제주시,외도동,식음료,1322,33916400,9204741.07
3161,2018-03,제주시,외도동,식음료,3311,47842860,9204741.07
3162,2018-03,제주시,외도동,식음료,15830,622090742,9204741.07
3169,2018-03,제주시,용담1동,식음료,49,2816000,7915417.487000001
3172,2018-03,제주시,용담1동,식음료,35,319000,7915417.487000001
3183,2018-03,제주시,용담1동,식음료,315,57746000,7915417.487000001
3186,2018-03,제주시,용담1동,식음료,431,11679500,7915417.487000001
3190,2018-03,제주시,용담1동,식음료,5665,303219934,7915417.487000001
3196,2018-03,제주시,용담2동,식음료,94,4859500,17070618.96
3198,2018-03,제주시,용담2동,식음료,22457,206300130,17070618.96
3071,2018-03,제주시,애월읍,식음료,132,4225800,41323045.96
3144,2018-03,제주시,외도동,식음료,822,12208240,9204741.07
3067,2018-03,제주시,애월읍,식음료,1424,39171000,41323045.96
2998,2018-03,제주시,삼양동,식음료,3459,31889600,17516511.18
3054,2018-03,제주시,애월읍,식음료,5500,74312380,41323045.96
2930,2018-03,제주시,봉개동,식음료,71,757500,5928778.43
2931,2018-03,제주시,봉개동,식음료,3591,151802400,5928778.43
2937,2018-03,제주시,삼도1동,식음료,228,5024000,10895608.97
2941,2018-03,제주시,삼도1동,식음료,213,2335900,10895608.97
2952,2018-03,제주시,삼도1동,식음료,587,40950500,10895608.97
2955,2018-03,제주시,삼도1동,식음료,859,23526000,10895608.97
2958,2018-03,제주시,삼도1동,식음료,311,7090600,10895608.97
2959,2018-03,제주시,삼도1동,식음료,9586,353178085,10895608.97
2969,2018-03,제주시,삼도2동,식음료,351,22111000,7240540.864
2972,2018-03,제주시,삼도2동,식음료,111,1160500,7240540.864
2983,2018-03,제주시,삼도2동,식음료,106,10952000,7240540.864
2985,2018-03,제주시,삼도2동,식음료,1008,28548000,7240540.864
2987,2018-03,제주시,삼도2동,식음료,663,7546240,7240540.864
2988,2018-03,제주시,삼도2동,식음료,15946,669694960,7240540.864
2995,2018-03,제주시,삼양동,식음료,601,13234500,17516511.18
3210,2018-03,제주시,용담2동,식음료,1045,38900700,17070618.96
3008,2018-03,제주시,삼양동,식음료,505,33305500,17516511.18
3011,2018-03,제주시,삼양동,식음료,1905,56521000,17516511.18
3015,2018-03,제주시,삼양동,식음료,2459,39527960,17516511.18
3016,2018-03,제주시,삼양동,식음료,12092,538026434,17516511.18
3022,2018-03,제주시,아라동,식음료,1564,52654100,41082396.67
3026,2018-03,제주시,아라동,식음료,6864,71877465,41082396.67
3036,2018-03,제주시,아라동,식음료,3064,151103900,41082396.67
3038,2018-03,제주시,아라동,식음료,2988,94973500,41082396.67
3042,2018-03,제주시,아라동,식음료,6223,94406440,41082396.67
3043,2018-03,제주시,아라동,식음료,37211,1540324010,41082396.67
3051,2018-03,제주시,애월읍,식음료,778,27664000,41323045.96
3064,2018-03,제주시,애월읍,식음료,964,74199730,41323045.96
3213,2018-03,제주시,용담2동,식음료,12549,122277710,17070618.96
3273,2018-03,제주시,이도2동,식음료,16295,188476610,58798733.2
3220,2018-03,제주시,우도면,식음료,1000,21089900,1683160.5
3371,2018-03,제주시,일도2동,식음료,29542,1202249920,28735651.28
3380,2018-03,제주시,조천읍,식음료,568,16578500,21454573.88
3383,2018-03,제주시,조천읍,식음료,1204,15780150,21454573.88
3393,2018-03,제주시,조천읍,식음료,1073,106062522,21454573.88
3395,2018-03,제주시,조천읍,식음료,1180,33183350,21454573.88
3399,2018-03,제주시,조천읍,식음료,1781,32059540,21454573.88
3400,2018-03,제주시,조천읍,식음료,28443,1182874510,21454573.88
3413,2018-03,제주시,추자면,식음료,74,3016000,1818137.389
3417,2018-03,제주시,추자면,식음료,611,40291900,1818137.389
3425,2018-03,제주시,한경면,식음료,114,3050750,6670145.615
3434,2018-03,제주시,한경면,식음료,297,16670900,6670145.615
3436,2018-03,제주시,한경면,식음료,751,19418000,6670145.615
3370,2018-03,제주시,일도2동,식음료,7515,80857810,28735651.28
3440,2018-03,제주시,한경면,식음료,273,12052250,6670145.615
3448,2018-03,제주시,한림읍,식음료,513,14976524,21476906.5
3452,2018-03,제주시,한림읍,식음료,1605,18305710,21476906.5
3462,2018-03,제주시,한림읍,식음료,1029,96469500,21476906.5
3464,2018-03,제주시,한림읍,식음료,1581,54045500,21476906.5
3468,2018-03,제주시,한림읍,식음료,1975,31393310,21476906.5
3469,2018-03,제주시,한림읍,식음료,24561,1053875732,21476906.5
3476,2018-03,제주시,화북동,식음료,1278,44643096,25372032.6
3479,2018-03,제주시,화북동,식음료,499,5303450,25372032.6
3489,2018-03,제주시,화북동,식음료,123,9547000,25372032.6
3492,2018-03,제주시,화북동,식음료,1089,27529800,25372032.6
3496,2018-03,제주시,화북동,식음료,2237,41571270,25372032.6
2926,2018-03,제주시,봉개동,식음료,340,8172500,5928778.43
3441,2018-03,제주시,한경면,식음료,6780,293616748,6670145.615
3367,2018-03,제주시,일도2동,식음료,774,19765500,28735651.28
3365,2018-03,제주시,일도2동,식음료,1430,106283200,28735651.28
3354,2018-03,제주시,일도2동,식음료,1723,26513550,28735651.28
3229,2018-03,제주시,우도면,식음료,47,3054000,1683160.5
3231,2018-03,제주시,우도면,식음료,157,5407000,1683160.5
3235,2018-03,제주시,우도면,식음료,878,9042700,1683160.5
3236,2018-03,제주시,우도면,식음료,4224,146021961,1683160.5
3242,2018-03,제주시,이도1동,식음료,289,11271900,11116779.64
3245,2018-03,제주시,이도1동,식음료,1418,16866690,11116779.64
3255,2018-03,제주시,이도1동,식음료,874,32421500,11116779.64
3257,2018-03,제주시,이도1동,식음료,830,16820000,11116779.64
3260,2018-03,제주시,이도1동,식음료,322,4780400,11116779.64
3261,2018-03,제주시,이도1동,식음료,10216,415480231,11116779.64
3269,2018-03,제주시,이도2동,식음료,1771,82233149,58798733.2
3284,2018-03,제주시,이도2동,식음료,6110,304501600,58798733.2
3287,2018-03,제주시,이도2동,식음료,3312,110699508,58798733.2
3291,2018-03,제주시,이도2동,식음료,14573,203953445,58798733.2
3292,2018-03,제주시,이도2동,식음료,84226,3555017894,58798733.2
3299,2018-03,제주시,이호동,식음료,202,2766000,4631756.927
3301,2018-03,제주시,이호동,식음료,642,7441940,4631756.927
3311,2018-03,제주시,이호동,식음료,29,1106000,4631756.927
3313,2018-03,제주시,이호동,식음료,436,10588000,4631756.927
3317,2018-03,제주시,이호동,식음료,2361,142148525,4631756.927
3323,2018-03,제주시,일도1동,식음료,357,9778000,3292449.542
3326,2018-03,제주시,일도1동,식음료,2078,22590230,3292449.542
3337,2018-03,제주시,일도1동,식음료,1098,43100000,3292449.542
3339,2018-03,제주시,일도1동,식음료,535,15651000,3292449.542
3341,2018-03,제주시,일도1동,식음료,1514,15901400,3292449.542
3497,2018-03,제주시,화북동,식음료,17373,639534017,25372032.6
3350,2018-03,제주시,일도2동,식음료,1007,49971100,28735651.28
3214,2018-03,제주시,용담2동,식음료,34402,1279518201,17070618.96
3342,2018-03,제주시,일도1동,식음료,10292,308405440,3292449.542
2919,2018-03,제주시,봉개동,식음료,507,4292200,5928778.43
2913,2018-03,제주시,도두동,식음료,7626,477841510,3613414.733
2481,2018-03,서귀포시,서홍동,식음료,1270,12830350,6113981.677999999
2490,2018-03,서귀포시,서홍동,식음료,47,3169800,6113981.677999999
2492,2018-03,서귀포시,서홍동,식음료,695,18044500,6113981.677999999
2496,2018-03,서귀포시,서홍동,식음료,432,7277970,6113981.677999999
2497,2018-03,서귀포시,서홍동,식음료,6658,271838840,6113981.677999999
2505,2018-03,서귀포시,성산읍,식음료,330,19817200,15086999.53
2508,2018-03,서귀포시,성산읍,식음료,3312,49521080,15086999.53
2518,2018-03,서귀포시,성산읍,식음료,856,69182300,15086999.53
2520,2018-03,서귀포시,성산읍,식음료,960,27749414,15086999.53
2524,2018-03,서귀포시,성산읍,식음료,2002,31539350,15086999.53
2525,2018-03,서귀포시,성산읍,식음료,26704,1297851750,15086999.53
2535,2018-03,서귀포시,송산동,식음료,1630,84691500,19507659.5
2478,2018-03,서귀포시,서홍동,식음료,742,16135100,6113981.677999999
2539,2018-03,서귀포시,송산동,식음료,5863,72170130,19507659.5
2552,2018-03,서귀포시,송산동,식음료,3644,112658400,19507659.5
2556,2018-03,서귀포시,송산동,식음료,8664,124616935,19507659.5
2557,2018-03,서귀포시,송산동,식음료,52248,2581760268,19507659.5
2568,2018-03,서귀포시,안덕면,식음료,370,19503500,18449755.43
2571,2018-03,서귀포시,안덕면,식음료,1680,26619430,18449755.43
2581,2018-03,서귀포시,안덕면,식음료,371,25309000,18449755.43
2583,2018-03,서귀포시,안덕면,식음료,784,28451000,18449755.43
2587,2018-03,서귀포시,안덕면,식음료,606,19202400,18449755.43
2588,2018-03,서귀포시,안덕면,식음료,18437,1059828091,18449755.43
2604,2018-03,서귀포시,영천동,식음료,609,20733000,5923939.302
2608,2018-03,서귀포시,영천동,식음료,4821,292403043,5923939.302
2618,2018-03,서귀포시,예래동,식음료,1647,21973150,7639190.35
2550,2018-03,서귀포시,송산동,식음료,6156,546443400,19507659.5
2471,2018-03,서귀포시,동홍동,식음료,1582,36583820,17088946.59
2467,2018-03,서귀포시,동홍동,식음료,789,26339100,17088946.59
2465,2018-03,서귀포시,동홍동,식음료,1144,90271500,17088946.59
2918,2018-03,제주시,봉개동,식음료,598,18536300,5928778.43
