년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2018-01,서귀포시,정방동,과실 및 채소 소매업,4178,202317446,5340965.659,2020-12-15
2018-01,서귀포시,정방동,관광 민예품 및 선물용품 소매업,1558,42721860,5340965.659,2020-12-15
2018-01,서귀포시,정방동,그외 기타 스포츠시설 운영업,1,300000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,그외 기타 종합 소매업,6,2750000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,기타 외국식 음식점업,828,49815000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,기타 주점업,1144,235651000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,기타음식료품위주종합소매업,2739,183715440,5340965.659,2020-12-15
2018-01,서귀포시,정방동,마사지업,3,410000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,비알콜 음료점업,3644,45717120,5340965.659,2020-12-15
2018-01,서귀포시,정방동,빵 및 과자류 소매업,7805,131137000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,서양식 음식점업,4822,124076790,5340965.659,2020-12-15
2018-01,서귀포시,정방동,수산물 소매업,4023,326684160,5340965.659,2020-12-15
2018-01,서귀포시,정방동,슈퍼마켓,8639,181211035,5340965.659,2020-12-15
2018-01,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,2899,520808350,5340965.659,2020-12-15
2018-01,서귀포시,정방동,여관업,3668,598255570,5340965.659,2020-12-15
2018-01,서귀포시,정방동,여행사업,52,543000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,욕탕업,29,673700,5340965.659,2020-12-15
2018-01,서귀포시,정방동,육류 소매업,1918,134563328,5340965.659,2020-12-15
2018-01,서귀포시,정방동,일반유흥 주점업,2974,750481222,5340965.659,2020-12-15
2018-01,서귀포시,정방동,일식 음식점업,5321,510336810,5340965.659,2020-12-15
2018-01,서귀포시,정방동,전시 및 행사 대행업,1,225000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,중식 음식점업,2621,85891800,5340965.659,2020-12-15
2018-01,서귀포시,정방동,차량용 주유소 운영업,1975,138944853,5340965.659,2020-12-15
2018-01,서귀포시,정방동,체인화 편의점,37332,397666910,5340965.659,2020-12-15
2018-01,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",7691,105123400,5340965.659,2020-12-15
2018-01,서귀포시,정방동,한식 음식점업,34835,1758896522,5340965.659,2020-12-15
2018-01,서귀포시,정방동,호텔업,39,3615000,5340965.659,2020-12-15
2018-01,서귀포시,정방동,화장품 및 방향제 소매업,2012,133269630,5340965.659,2020-12-15
2018-01,서귀포시,중문동,골프장 운영업,281,24565000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,과실 및 채소 소매업,582,70854160,9311094.464,2020-12-15
2018-01,서귀포시,중문동,관광 민예품 및 선물용품 소매업,147,5800100,9311094.464,2020-12-15
2018-01,서귀포시,중문동,그외 기타 스포츠시설 운영업,40,5075000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,그외 기타 종합 소매업,2,1040000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,기타 외국식 음식점업,639,31943500,9311094.464,2020-12-15
2018-01,서귀포시,중문동,기타 주점업,104,19825000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,기타음식료품위주종합소매업,8619,361539620,9311094.464,2020-12-15
2018-01,서귀포시,중문동,마사지업,9,2410000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,면세점,3837,582381330,9311094.464,2020-12-15
2018-01,서귀포시,중문동,비알콜 음료점업,401,2857250,9311094.464,2020-12-15
2018-01,서귀포시,중문동,빵 및 과자류 소매업,2638,44313280,9311094.464,2020-12-15
2018-01,서귀포시,중문동,서양식 음식점업,3354,168259540,9311094.464,2020-12-15
2018-01,서귀포시,중문동,수산물 소매업,346,47408200,9311094.464,2020-12-15
2018-01,서귀포시,중문동,슈퍼마켓,6278,218031017,9311094.464,2020-12-15
2018-01,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,344,13984800,9311094.464,2020-12-15
2018-01,서귀포시,중문동,여관업,1517,268045425,9311094.464,2020-12-15
2018-01,서귀포시,중문동,욕탕업,53,379000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,육류 소매업,5,385000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,일반유흥 주점업,432,79205400,9311094.464,2020-12-15
2018-01,서귀포시,중문동,일식 음식점업,623,107548500,9311094.464,2020-12-15
2018-01,서귀포시,중문동,자동차 임대업,14,1314120,9311094.464,2020-12-15
2018-01,서귀포시,중문동,전시 및 행사 대행업,189,5520000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,중식 음식점업,1441,50022000,9311094.464,2020-12-15
2018-01,서귀포시,중문동,차량용 가스 충전업,42,10236737,9311094.464,2020-12-15
2018-01,서귀포시,중문동,차량용 주유소 운영업,1991,126335289,9311094.464,2020-12-15
2018-01,서귀포시,중문동,체인화 편의점,16160,160739038,9311094.464,2020-12-15
2018-01,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1803,28366660,9311094.464,2020-12-15
2018-01,서귀포시,중문동,한식 음식점업,16315,850743827,9311094.464,2020-12-15
2018-01,서귀포시,중문동,호텔업,187,28903784,9311094.464,2020-12-15
2018-01,서귀포시,중문동,화장품 및 방향제 소매업,62,4972200,9311094.464,2020-12-15
2018-01,서귀포시,중앙동,건강보조식품 소매업,97,14726690,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,과실 및 채소 소매업,4178,202317446,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,1558,42721860,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,그외 기타 스포츠시설 운영업,1,300000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,그외 기타 종합 소매업,6,2750000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,기타 외국식 음식점업,828,49815000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,기타 주점업,1144,235651000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,기타음식료품위주종합소매업,2739,183715440,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,마사지업,3,410000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,비알콜 음료점업,3644,45717120,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,빵 및 과자류 소매업,7805,131137000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,서양식 음식점업,4822,124076790,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,수산물 소매업,4023,326684160,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,슈퍼마켓,8639,181211035,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,스포츠 및 레크레이션 용품 임대업,2899,520808350,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,여관업,3668,598255570,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,여행사업,52,543000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,욕탕업,29,673700,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,육류 소매업,1918,134563328,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,일반유흥 주점업,2974,750481222,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,일식 음식점업,5321,510336810,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,전시 및 행사 대행업,1,225000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,중식 음식점업,2621,85891800,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,차량용 주유소 운영업,1975,138944853,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,체인화 편의점,37332,397666910,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",7691,105123400,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,한식 음식점업,34835,1758896522,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,호텔업,39,3615000,5178366.488,2020-12-15
2018-01,서귀포시,중앙동,화장품 및 방향제 소매업,2012,133269630,5178366.488,2020-12-15
2018-01,서귀포시,천지동,건강보조식품 소매업,97,14726690,8824750.432,2020-12-15
2018-01,서귀포시,천지동,과실 및 채소 소매업,4242,206571046,8824750.432,2020-12-15
2018-01,서귀포시,천지동,관광 민예품 및 선물용품 소매업,1601,44705560,8824750.432,2020-12-15
2018-01,서귀포시,천지동,그외 기타 스포츠시설 운영업,1,300000,8824750.432,2020-12-15
2018-01,서귀포시,천지동,그외 기타 종합 소매업,7,3560000,8824750.432,2020-12-15
2018-01,서귀포시,천지동,기타 외국식 음식점업,1826,70246100,8824750.432,2020-12-15
2018-01,서귀포시,천지동,기타 주점업,1144,235651000,8824750.432,2020-12-15
2018-01,서귀포시,천지동,기타음식료품위주종합소매업,2767,185075530,8824750.432,2020-12-15
2018-01,서귀포시,천지동,내항 여객 운송업,505,54493500,8824750.432,2020-12-15
2018-01,서귀포시,천지동,마사지업,3,410000,8824750.432,2020-12-15
2018-01,서귀포시,천지동,비알콜 음료점업,4878,57451970,8824750.432,2020-12-15
2018-01,서귀포시,천지동,빵 및 과자류 소매업,8145,135589300,8824750.432,2020-12-15
2018-01,서귀포시,천지동,서양식 음식점업,6191,147964540,8824750.432,2020-12-15
2018-01,서귀포시,천지동,수산물 소매업,4159,342580160,8824750.432,2020-12-15
2018-01,서귀포시,천지동,슈퍼마켓,9268,197537245,8824750.432,2020-12-15
2018-01,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,2901,520870350,8824750.432,2020-12-15
2018-01,서귀포시,천지동,여관업,3715,600619170,8824750.432,2020-12-15
2018-01,서귀포시,천지동,여행사업,52,543000,8824750.432,2020-12-15
2018-01,서귀포시,천지동,욕탕업,878,11136100,8824750.432,2020-12-15
2018-01,서귀포시,천지동,육류 소매업,1990,136907228,8824750.432,2020-12-15
2018-01,서귀포시,천지동,일반유흥 주점업,2974,750481222,8824750.432,2020-12-15
2018-01,서귀포시,천지동,일식 음식점업,5362,512802610,8824750.432,2020-12-15
2018-01,서귀포시,천지동,전시 및 행사 대행업,85,2535500,8824750.432,2020-12-15
2018-01,서귀포시,천지동,중식 음식점업,3322,103948800,8824750.432,2020-12-15
2018-01,서귀포시,천지동,차량용 가스 충전업,245,32833260,8824750.432,2020-12-15
2018-01,서귀포시,천지동,차량용 주유소 운영업,4966,327497826,8824750.432,2020-12-15
2018-01,서귀포시,천지동,체인화 편의점,48108,495337960,8824750.432,2020-12-15
2018-01,서귀포시,천지동,"피자, 햄버거, 샌드위치 및 유사 음식점업",8153,112186500,8824750.432,2020-12-15
2018-01,서귀포시,천지동,한식 음식점업,41568,2017033922,8824750.432,2020-12-15
2018-01,서귀포시,천지동,호텔업,39,3615000,8824750.432,2020-12-15
2018-01,서귀포시,천지동,화장품 및 방향제 소매업,2040,134157160,8824750.432,2020-12-15
2018-01,서귀포시,표선면,건강보조식품 소매업,134,12194800,11046152.56,2020-12-15
2018-01,서귀포시,표선면,과실 및 채소 소매업,1029,182054575,11046152.56,2020-12-15
2018-01,서귀포시,표선면,관광 민예품 및 선물용품 소매업,339,58650500,11046152.56,2020-12-15
2018-01,서귀포시,표선면,그외 기타 스포츠시설 운영업,18,1578000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,그외 기타 종합 소매업,8,5300000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,기타 외국식 음식점업,67,3621000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,기타 주점업,199,35438000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,기타음식료품위주종합소매업,5718,201038720,11046152.56,2020-12-15
2018-01,서귀포시,표선면,비알콜 음료점업,1017,12130000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,빵 및 과자류 소매업,1263,20068600,11046152.56,2020-12-15
2018-01,서귀포시,표선면,서양식 음식점업,1067,24247910,11046152.56,2020-12-15
2018-01,서귀포시,표선면,수산물 소매업,561,52313000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,슈퍼마켓,6197,210831880,11046152.56,2020-12-15
2018-01,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,816,28734250,11046152.56,2020-12-15
2018-01,서귀포시,표선면,여관업,464,33607176,11046152.56,2020-12-15
2018-01,서귀포시,표선면,여행사업,3,730280,11046152.56,2020-12-15
2018-01,서귀포시,표선면,욕탕업,9,810000,11046152.56,2020-12-15
2018-01,서귀포시,표선면,육류 소매업,492,25905900,11046152.56,2020-12-15
2018-01,서귀포시,표선면,일반유흥 주점업,488,88882020,11046152.56,2020-12-15
2018-01,서귀포시,표선면,일식 음식점업,857,112896500,11046152.56,2020-12-15
2018-01,서귀포시,표선면,전시 및 행사 대행업,2451,82739350,11046152.56,2020-12-15
2018-01,서귀포시,표선면,중식 음식점업,643,18147600,11046152.56,2020-12-15
2018-01,서귀포시,표선면,차량용 가스 충전업,233,25222620,11046152.56,2020-12-15
2018-01,서귀포시,표선면,차량용 주유소 운영업,4880,325371420,11046152.56,2020-12-15
2018-01,서귀포시,표선면,체인화 편의점,12436,152448902,11046152.56,2020-12-15
2018-01,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",1111,21921680,11046152.56,2020-12-15
2018-01,서귀포시,표선면,한식 음식점업,10962,588111870,11046152.56,2020-12-15
2018-01,서귀포시,표선면,화장품 및 방향제 소매업,671,20812470,11046152.56,2020-12-15
2018-01,서귀포시,표선면,휴양콘도 운영업,1356,184916860,11046152.56,2020-12-15
2018-01,서귀포시,효돈동,과실 및 채소 소매업,923,47655854,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,그외 기타 종합 소매업,2,2000000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,기타음식료품위주종합소매업,1528,77280340,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,비알콜 음료점업,231,3312530,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,빵 및 과자류 소매업,605,7606500,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,서양식 음식점업,1813,35663700,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,수산물 소매업,190,9855000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,슈퍼마켓,776,15982030,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,스포츠 및 레크레이션 용품 임대업,5,217000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,여관업,8,12273000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,욕탕업,2,22000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,육류 소매업,182,16889000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,일식 음식점업,29,2977000,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,중식 음식점업,899,23184500,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,차량용 가스 충전업,131,16163450,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,차량용 주유소 운영업,3777,207629688,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,체인화 편의점,4581,46525870,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",513,4902100,4123773.745,2020-12-15
2018-01,서귀포시,효돈동,한식 음식점업,2495,136402600,4123773.745,2020-12-15
2018-01,제주시,건입동,건강보조식품 소매업,2,1286200,10891053.62,2020-12-15
2018-01,제주시,건입동,과실 및 채소 소매업,88,14763300,10891053.62,2020-12-15
2018-01,제주시,건입동,관광 민예품 및 선물용품 소매업,148,3803050,10891053.62,2020-12-15
2018-01,제주시,건입동,기타 외국식 음식점업,261,9036400,10891053.62,2020-12-15
2018-01,제주시,건입동,기타 주점업,127,25510000,10891053.62,2020-12-15
2018-01,제주시,건입동,기타음식료품위주종합소매업,59,14403700,10891053.62,2020-12-15
2018-01,제주시,건입동,면세점,1975,142463500,10891053.62,2020-12-15
2018-01,제주시,건입동,비알콜 음료점업,642,8264020,10891053.62,2020-12-15
2018-01,제주시,건입동,빵 및 과자류 소매업,2222,47032690,10891053.62,2020-12-15
2018-01,제주시,건입동,서양식 음식점업,3641,66781910,10891053.62,2020-12-15
2018-01,제주시,건입동,수산물 소매업,786,179028500,10891053.62,2020-12-15
2018-01,제주시,건입동,슈퍼마켓,9281,472840740,10891053.62,2020-12-15
